"comid","do_stream_mg_l","doc_stream_mg_l","no3_stream_mg_l"
23100600,9.900496604,0.781818182,0.379494588895014
23100602,9.945073654,0.781818182,0.37360740521519
23100604,9.900322427,0.781818182,0.329483623195852
23100606,10.12789534,0.781818182,0.32004739729669
23100608,10.39140024,0.781818182,0.28362239555759
23100610,10.47646822,0.781818182,0.278699757935404
23100612,10.44306119,0.781818182,0.254411647670776
23100614,10.26881657,0.781818182,0.24914150640472
23100620,10.66794833,0.781818182,0.923225105794134
23100622,10.67208177,0.781818182,0.922475993309194
23100624,10.63995754,0.781818182,0.728294628051642
23100626,10.63995754,0.781818182,0.726873312130982
23100628,10.68095472,0.781818182,0.92117719979681
23100630,10.62508795,0.781818182,0.746954184547832
23100632,10.42942959,0.781818182,0.993373701808822
23100634,10.65694268,0.781818182,1.12158066564303
23100640,10.53535868,0.781818182,1.20180943354295
23100642,10.37406925,0.781818182,1.30777808388108
23100654,10.64038706,0.781818182,0.524184384125822
23100656,10.70368697,0.781818182,0.522364892457776
23100660,11.09021221,1.539086668,1.26893377157567
23100662,10.44475887,2.162571482,1.29125215194842
23100664,10.44220252,2.203496429,1.31627378356939
23100670,10.17128318,1.718135319,1.66340049076783
23100672,10.54430608,1.137535388,1.03947625617378
23100676,10.47739258,2.176373902,1.79546490276573
23100678,10.46273901,2.739324566,1.84391037325424
23100680,10.44306222,2.799310015,1.89243665783001
23100682,10.53031218,0.781818182,0.531287552257558
23100684,10.35021358,0.781818182,0.600693707126108
23100686,10.37378244,3.038196869,1.83024485727344
23100688,10.4195796,3.009204441,1.8075769817764
23100690,9.724364846,3.054592865,2.24658904813095
23100692,10.04327739,2.750751856,1.79576375713858
23100694,10.41917311,2.441593441,1.80903406717018
23100696,8.494595789,4.063732039,2.79450855946359
23100698,9.898598902,2.740010871,1.64307565555521
23100700,8.37128321,4.029641676,2.56249916204051
23100704,10.49198914,0.781818182,0.311938902791052
23100706,10.50677792,0.781818182,0.225174558469948
23100708,10.35683354,0.781818182,0.583288638339372
23100710,10.42159752,0.781818182,0.566889917904356
23100712,10.04668404,0.781818182,1.2015509210563
23100714,10.4003341,0.781818182,1.44047610391367
23100716,10.50863483,1.428808015,1.25005603200473
23100718,9.596744588,3.491854817,1.887540040766
23100720,10.31949185,2.492344703,1.53475943909029
23100722,9.903006879,2.60719325,1.91632327152227
23100724,10.3724294,0.781818182,0.542660578973586
23100726,10.45357345,0.781818182,0.218799962474448
23100728,10.39501264,0.781818182,1.59910293539615
23100730,10.76331343,0.781818182,1.51029330010681
23100732,10.27121904,1.016910544,0.881070066533728
23100734,10.04917337,1.186453115,1.01759738813529
23100738,10.06081848,1.705069689,1.35699643405516
23100740,10.32503074,0.781818182,0.202487829648536
23100742,10.56282927,0.781818182,1.51843881850117
23100744,10.33170879,0.851945965,1.48123162243353
23100746,10.52481252,0.781818182,0.203250843742882
23100748,10.90523763,0.781818182,0.174358524401498
23100750,10.38439653,0.781818182,0.207248310684866
23100756,10.36971071,0.781818182,1.25066104777955
23100758,10.59838273,0.781818182,1.42834183694875
23100760,10.42779908,0.781818182,0.23139123490033
23100762,7.868382353,0.781818182,0.54992631043652
23100764,10.00087874,1.751292533,1.38672437931009
23100766,10.00648245,0.781818182,0.696052153653126
23100768,10.70053944,0.781818182,0.43325127269814
23100770,10.19842907,0.781818182,0.393470501884774
23100772,10.21662447,1.327303092,1.77498242117517
23100774,10.56410769,0.781818182,1.43926744370542
23100776,10.19866044,1.883067872,1.70578380896978
23100778,10.01723231,1.339804371,1.25242353239557
23100780,10.6255358,0.781818182,0.197518492904222
23100784,10.57549895,0.781818182,0.201291325645638
23100786,10.27658912,0.781818182,1.50311857514901
23100788,10.05640468,0.781818182,1.4137059264595
23100792,10.55046015,0.781818182,0.245754691209452
23100794,10.32842211,0.781818182,0.364988186338874
23100796,10.91449615,0.781818182,0.377763410281248
23100798,10.14066631,2.002597057,1.41248577151645
23100800,10.10888802,2.050230864,1.36735554908506
23100802,9.879733879,0.781818182,1.46629589480496
23100804,9.615197223,0.781818182,1.60724193846362
23100806,8.721150702,0.781818182,0.3169941630959
23100808,10.53366877,0.781818182,1.3738741819972
23100810,10.26277239,0.781818182,1.45783286231452
23100812,9.85568708,0.781818182,1.50273793294506
23100814,10.33763614,0.781818182,1.67973737892526
23100818,10.49373244,0.781818182,0.169418197057644
23100820,10.25887672,0.781818182,1.36835664583964
23100822,10.10073921,0.781818182,1.54573928368755
23100824,10.36500735,0.781818182,0.244270356788432
23100826,10.47834005,0.781818182,0.23201003211546
23100828,10.28912048,0.781818182,0.498559288283472
23100830,10.54098483,0.781818182,1.46845126340398
23100832,10.39826592,0.781818182,0.456901234532372
23100834,10.45043409,0.781818182,0.225912705379892
23100836,10.09509787,0.781818182,0.517071198133242
23100842,10.23117439,0.781818182,0.21320135866869
23100844,10.81869923,1.092788421,0.167155201944626
23100846,10.23995903,0.781818182,0.570873253626652
23100848,10.04892605,0.781818182,0.477941098533718
23100850,9.505608511,0.781818182,0.48403250097473
23100852,7.868382353,4.270668404,0.958024815518102
23100854,10.04514627,1.729022211,1.15343516710729
23100856,10.04420523,0.781818182,0.475573089108284
23100858,8.679060282,1.828806068,0.922878576393094
23100860,9.766034186,0.933144582,0.59105769882581
23100862,10.18364229,0.781818182,1.44354231396448
23100866,10.11093079,0.781818182,1.59672743349033
23100868,10.52852636,0.781818182,1.47452630588371
23100870,9.996442926,0.781818182,1.63184232395098
23100872,8.995459474,0.781818182,0.264980483626102
23100874,10.1320166,0.781818182,1.55781371060374
23100876,7.868382353,0.781818182,0.268877444550852
23100878,10.45950904,0.781818182,0.398416113175784
23100880,10.31838251,0.781818182,1.42549167071339
23100882,10.798471,0.781818182,0.385527250189974
23100888,9.51872709,0.781818182,1.51637003077514
23100892,10.22121929,0.781818182,0.262546480829244
23100894,9.304391759,0.781818182,0.2288144590829
23100896,10.26938289,0.781818182,0.37887464387796
23100900,10.33222477,0.781818182,0.218375058959234
23100902,8.679060282,1.826806625,0.926506356643518
23100904,10.56019094,0.781818182,1.39987582456449
23100906,11.02279797,1.592891613,0.111044900731786
23100908,10.64216669,0.781818182,0.395030225652626
23100910,10.02986646,0.781818182,0.184999910054004
23100912,10.46010304,0.781818182,1.75803063501931
23100916,8.212597672,4.000457541,1.57295252607346
23100918,9.888284417,0.781818182,0.207394729278032
23100920,8.136557522,4.342451607,1.45607019989815
23100922,10.76542493,0.781818182,0.207520845781624
23100926,9.176836097,0.781818182,1.51295469483932
23100928,8.548701481,3.180036287,2.41731878668712
23100930,10.77261261,0.919383394,0.155598657651422
23100932,10.70182921,0.905651691,0.147329380146682
23100934,10.77582905,0.781818182,1.75800921656304
23100936,9.809339106,0.781818182,1.42465884993728
23100938,10.87115894,1.157567709,0.16253242861461
23100940,9.774093836,1.79633156,1.78235534804029
23100942,10.59695621,0.781818182,1.449546731781
23100944,10.66192724,0.781818182,0.207930539382848
23100946,10.16478218,0.781818182,1.66070112742628
23100948,9.569635043,0.781818182,1.787653039879
23100954,7.868382353,3.64728519,4.35730372276659
23100956,10.34924923,0.781818182,1.60860038199956
23100958,9.076807097,1.03099687,0.734375622269382
23100960,9.215985572,2.301925242,1.86091975075834
23100962,10.93524071,0.923901276,0.154498545891104
23100964,8.484444547,2.725208329,1.00539696122547
23100966,10.44323181,2.291496071,0.32801092097642
23100968,10.69085528,1.428472791,0.097909864337922
23100972,10.02038591,0.781818182,1.67201687606532
23100974,7.882754162,3.042479567,1.69183748926088
23100976,9.282332106,2.711290902,2.09685930671127
23100978,10.40169037,0.781818182,1.41857733271372
23100980,10.3535486,2.420893644,0.470589993377394
23100982,9.735041069,1.465671676,0.83166325920916
23100986,9.090001555,0.781818182,1.68925106656829
23100988,9.69977876,2.436849032,1.65330584545129
23100990,10.11029658,0.781818182,2.059209043716
23100992,10.3235623,0.781818182,1.78103501631836
23100994,10.67555818,0.781818182,4.0015818399903
23100996,10.2493244,0.781818182,1.52380255136314
23101000,10.85848114,0.781818182,0.203333731058796
23101002,10.45658667,0.781818182,1.60728216733266
23101004,9.805958757,0.781818182,2.39551246219183
23101006,10.57061131,0.781818182,4.20062576514432
23101008,9.566978658,0.781818182,0.452555719817552
23101010,8.808999562,1.578510613,1.0070779076627
23101012,7.868382353,3.665531532,2.78684582517012
23101016,10.98251417,1.197333559,0.15647551353816
23101018,9.937509243,2.111327569,1.65083299236186
23101020,7.868382353,3.261005352,1.51084248582138
23101022,9.85445902,1.008031448,4.61395218690124
23101024,10.35739004,0.781818182,1.48986232082601
23101026,10.37775396,0.781818182,1.64234203956052
23101028,9.667449829,2.467246249,1.62094153398254
23101030,9.17069307,3.306442752,2.00896841018673
23101032,10.37083951,1.11933699,1.65733400865174
23101034,9.751025588,1.458884767,1.01967770868433
23101036,7.868382353,3.647259986,1.50852291293858
23101038,10.17989929,0.781818182,0.429856859240418
23101040,10.00623335,0.946737024,1.32666574077
23101042,10.05081423,1.017367732,1.35140922427502
23101044,9.490860302,0.781818182,2.69889549991611
23101046,10.36992167,0.817945581,0.171333607111194
23101048,9.457862124,2.974352349,1.88154070173598
23101050,10.04593482,0.781818182,2.13440901221204
23101052,10.37076416,0.781818182,1.53732166937495
23101054,10.3659544,0.781818182,1.66452473780379
23101056,10.10857643,0.781818182,0.396849026493938
23101058,9.453110403,2.97541091,1.87733344842007
23101060,10.54931185,0.781818182,0.474539285737046
23101062,9.920925862,1.982005763,1.51249977474866
23101064,10.89278525,1.271995503,3.00054967991172
23101068,9.897245641,1.585876515,1.64587010549595
23101070,10.09510944,0.781818182,1.33200925378961
23101072,9.877783981,1.752868196,1.68431530714677
23101074,7.868382353,3.210905804,1.49254651009639
23101076,10.0324903,0.893766982,2.06789223604192
23101078,9.893569454,2.462318486,1.48933959975469
23101082,10.05281259,0.781818182,0.826079238941208
23101084,9.988110623,0.812142951,1.24550510357395
23101086,10.59340966,0.781818182,0.561219640014116
23101088,10.26959911,0.781818182,1.87775286632028
23101090,10.67292672,0.781818182,1.71188312194656
23101092,10.61548859,1.229954792,0.143242630730984
23101102,10.61851302,1.222028923,0.143098322290406
23101104,10.43126595,0.781818182,1.5435417067144
23101106,10.44541764,0.781818182,1.37641594303667
23101108,10.3966696,0.781818182,1.37151724650685
23101112,9.508256033,0.781818182,0.163460890514124
23101114,10.04235909,1.540372243,1.53622771384801
23101116,10.06104704,1.452110195,1.55645224970096
23101118,10.22915253,1.43701348,0.122328751670946
23101122,10.51524487,0.781818182,1.45631443920757
23101124,10.59262774,0.781818182,1.45939295274363
23101126,9.860203505,1.729077083,1.67923001022444
23101132,10.39544755,0.781818182,1.54357292140478
23101134,10.65476095,0.781818182,1.56928878881961
23101136,10.37368772,0.781818182,1.88591663353444
23101138,10.7052623,0.781818182,0.316994352372612
23101142,9.860241057,1.697852308,1.67914376549226
23101150,10.09306292,0.781818182,0.367942895940242
23101152,10.54765565,0.781818182,0.330066405027832
23101158,10.474776,0.781818182,0.34134259749525
23101162,10.81514435,0.781818182,0.353511285295126
23101166,10.53324056,0.781818182,0.48465753492405
23101168,10.03572225,1.466713839,1.53873425270348
23101172,10.07791095,0.840803237,0.24950743999522
23101184,9.933145287,0.781818182,0.289756118890916
23101188,10.59075387,0.781818182,0.476209421363762
23101190,10.77775102,1.034710048,0.219379574170988
23101196,10.71373909,1.008023058,0.247061865455548
23101198,9.789118763,2.321529234,2.32739037392657
23101202,10.93977303,0.781818182,0.41686029572643
23101204,9.954802731,0.781818182,0.976392954070652
23101206,9.201648022,1.114805444,1.39077765552181
23101208,9.584047134,2.443861146,1.67518442691353
23101210,9.699430487,0.781818182,0.395386269534924
23101214,9.768090795,2.694796243,3.33111729416367
23101218,10.74444723,0.781818182,0.440969029964644
23101220,10.51131007,1.388791042,0.12949974623091
23101224,9.991009636,0.781818182,1.4046143500012
23101228,9.74550717,2.137710604,2.55158569252826
23101230,10.30157265,0.980097271,1.48555223661599
23101232,10.04862584,1.393943495,1.54772008260794
23101236,10.44276257,0.781818182,0.580721712229222
23101238,10.40875715,0.793929588,0.216206375292394
23101240,10.65381888,0.86334638,0.657426761404094
23101246,9.834805439,0.781818182,1.00777014615481
23101248,10.36646005,1.509470583,0.128456317357144
23101252,10.35745144,0.781818182,0.303318064251624
23101254,10.31092013,0.781818182,1.72523424273893
23101256,9.944290346,0.781818182,0.334932076264208
23101258,9.967019945,1.075396147,1.58608571244547
23101260,10.53395116,1.319034282,1.54205142097117
23101262,10.56177325,0.781818182,1.32448469623613
23101264,10.41403849,0.781818182,1.24589441508375
23101272,10.21875039,0.781818182,1.36418517571857
23101274,10.49569065,0.781818182,1.41790935257701
23101276,9.963719621,1.353880472,1.51226453872369
23101280,10.77325901,0.781818182,0.462430122552424
23101282,10.80206486,0.781818182,0.478192116710406
23101284,10.65880424,0.781818182,0.546343428767762
23101286,9.565000252,2.750264586,2.24315372969713
23101288,10.48207359,1.399250432,1.07332177991258
23101290,10.24295873,0.781818182,1.7763967436706
23101292,9.966709967,1.246000002,1.52795984710343
23101294,9.909581684,0.781818182,0.292126001873048
23101296,10.79460623,1.006434749,0.157065136858394
23101298,9.449046707,2.187485308,1.22293834932662
23101302,8.294047564,0.959547621,1.5477060996661
23101304,9.18965367,0.781818182,0.210578723831656
23101306,8.905414933,3.27563419,1.3489724687328
23101308,10.4888283,1.192427273,0.155037868093504
23101310,10.20381189,0.781818182,1.73516158631984
23101312,10.37404046,0.781818182,1.26004590542609
23101314,10.50315592,0.781818182,1.06582622718565
23101316,10.55848446,0.86402342,1.21804081024552
23101318,10.94171431,0.781818182,0.467345887999578
23101320,10.66233186,0.781818182,0.509344998094174
23101328,10.90644242,0.781818182,0.462259367265254
23101330,10.69193988,0.781818182,0.429478067723612
23101336,9.576366201,0.781818182,2.14252684314909
23101338,9.246865596,0.781818182,2.58228677613866
23101340,10.04609765,0.992509404,1.33401568656488
23101342,10.23713612,0.781818182,0.201017582870316
23101344,9.819718558,0.781818182,0.17811789554365
23101346,10.46712312,0.781818182,2.03867261626662
23101348,10.74104846,0.781818182,0.265825103676266
23101352,10.05024778,0.973402359,1.33359662651076
23101354,10.15998361,2.674764516,3.25065007702543
23101356,10.41445364,1.367340702,0.112791579744408
23101358,10.81141122,0.781818182,0.47896722954516
23101360,9.546001097,2.099337847,1.22153143124302
23101362,10.64425945,0.781818182,0.496311883966404
23101364,10.34351498,0.875755985,1.48403732677089
