"comid","logq_hz_lateral_m_div_s_fill"
23101830,-4.71591533171323
23101832,-8.85387196432176
23101836,-8.11918640771921
23101838,-8.31875876262441
23101840,-6.32504705195143
23101842,-8.17482566833496
23101844,-8.21465301513672
23101846,-8.05551732784983
23101848,-8.01772876696043
23101850,-8.56863623584101
23101852,-7.37571790416433
23101854,-8.50863830616573
23101858,-8.2518119729938
23101860,-8.65628623962402
23101862,-6.71175077442801
23101864,-8.30102999566398
23101866,-7.87289520163519
23101868,-7.44289016723633
23101870,-8.53760200210104
23101872,-8.85671043395996
23101874,-7.62258100509644
23101878,-7.63096618652344
23101880,-8.4963550567627
23101882,-8.11350927482752
23101886,-7.86012091359876
23101888,-7.55752023093555
23101890,-8.78255748748779
23101892,-8.7593469619751
23101894,-8.17392519729917
23101896,-8.92081875395237
23101898,-7.18775530319963
23101900,-7.73992861201492
23101902,-7.66354026615147
23101904,-8.08618614761628
23101906,-7.74714696902011
23101908,-9.16442489624023
23101910,-7.71669877129645
23101914,-6.99463653564453
23101916,-9.16716957092285
23101918,-7.81815641205523
23101930,-6.95979337242529
23101932,-7.86966623150499
23101934,-7.86966623150499
23101936,-7.22767829327708
23101938,-7.01994848251343
23101940,-6.78146449478347
23101942,-5.78829224959331
23101944,-7.96657624451305
23101946,-7.46597389394386
23101948,-7.30715308072277
23101950,-8.12774085998535
23101952,-8.09151498112135
23101954,-8.20760831050175
23101956,-8.82390874094432
23101958,-7.81815641205523
23101960,-8.29242982390206
23101962,-7.71669877129645
23101964,-8
23101966,-7.72353819582676
23101968,-7.41228903498109
23101970,-7.82201099395752
23101972,-7.95860731484177
23101974,-7.26841123481326
23101976,-7.10292299679058
23101978,-7.58684539794922
23101980,-7.26783609390259
23101982,-7.64016451766011
23101984,-7.14989376068115
23101986,-7.67208957672119
23101988,-8.35789585113525
23101990,-8.17802333831787
23101992,-8.18045606445813
23101994,-7.56848335266113
23101996,-7.01591348648071
23101998,-7.92811799269387
23102000,-6.97881070093006
23102002,-7.78781239559604
23102004,-7.01358938217163
23102008,-8.18045606445813
23102010,-7.79317412396815
23102016,-7.16751956939697
23102018,-8.18708664335714
23102024,-6.2185318571582
23102026,-7.40011692792631
23102030,-6.77252817153931
23102032,-7.76955107862173
23102034,-7.45977926254272
23102036,-8.25234031677246
23102038,-7.05844974517822
23102040,-6.77780395369828
23102042,-8.55284196865778
23102044,-6.41657449959349
23102046,-8.88605664769316
23102048,-7.93181413825384
23102050,-7.93181413825384
23102052,-7.88941028970075
23102054,-8.14874165128093
23102056,-7.55752023093555
23102058,-7.95078197732982
23102060,-7.33818731446274
23102062,-8.2518119729938
23102064,-6.61367942610595
23102066,-8.01322826573375
23102068,-7.55909091793478
23102070,-7.77989191195995
23102074,-7.9100948885606
23102078,-6.90232776653856
23102088,-6.66254562161984
23102090,-5.62417184246279
23102092,-7.60404539108276
23102094,-8.01772876696043
23102096,-7.51427857351842
23102098,-4.98187895442854
23102102,-7.19859628998265
23102104,-7.31069114087638
23102106,-7.56383735295924
23102108,-7.14720296859741
23102110,-6.8723880999163
23102112,-7.31069114087638
23102114,-8.43850326538086
23102116,-6.995248844409
23102118,-7.74957999769111
23102124,-6.8353497840657
23102126,-8.08618614761628
23102128,-7.37882371822496
23102130,-8.03151705144606
23102134,-7.46218090492673
23102140,-6.94157397554299
23102142,-7.28066871301627
23102144,-8.10790539730952
23102146,-8.16749108729376
23102148,-7.82973828460504
23102150,-7.44977164694491
23102152,-5.1281893514834
23102154,-7.80687540164554
23102156,-7.45345733652187
23102158,-7.81815641205523
23102168,-7.20830935097988
23102170,-7.67366413907125
23102172,-7.3840499483436
23102174,-6.96979776870033
23102176,-6.99054910420131
23102178,-6.93808698654175
23102180,-6.76740440906324
23102182,-8.16115090926274
23102188,-7.75448733218585
23102190,-7.86327943284359
23102192,-8.42021640338319
23102198,-6.75804871672513
23102202,-6.66707525588358
23102204,-5.19867588330792
23102206,-7.53610701101409
23102208,-6.75878610173721
23102210,-6.87811201489632
23102212,-7.33913452199613
23102214,-7.27002571430044
23102224,-8.92755508422852
23102226,-8.34678748622466
23102232,-8.85571002960205
23102234,-6.74910131426414
23102236,-7.53165266958784
23102238,-9.32437419891357
23102240,-6.68994426224911
23102242,-6.84557602688535
23102244,-8.04575749056067
23102248,-7.88341903686523
23102250,-8.22184874961636
23102252,-6.83520089425416
23102254,-7.45967052520913
23102258,-7.46092390120722
23102260,-8.22914798835786
23102268,-8.01019382476807
23102270,-8.35654732351381
23102272,-7.5543957967264
23102274,-7.82102305270683
23102276,-7.42250820016277
23102278,-6.776763726897
23102280,-4.90515518254034
23102282,-7.47366072261016
23102284,-7.67366413907125
23102286,-7.73610782623291
23102290,-7.87942606879415
23102292,-7.87045240402222
23102294,-7.82259273529053
23102296,-7.58539390563965
23102298,-7.13453245162964
23102302,-9.3777437210083
23102306,-6.69615622511135
23102308,-7.87289520163519
23102312,-7.23807216157947
23102314,-8.72124639904717
23102318,-7.65955588515988
23102320,-8.58301162719727
23102322,-9.41855907440186
23102324,-6.95942640304565
23102328,-7.31605286924849
23102330,-6.83061950468805
23102334,-6.84466396253494
23102336,-4.91163353044551
23102338,-6.75476598739624
23102340,-7.04818773269653
23102342,-8.23657200643706
23102344,-6.95663772197887
23102346,-4.87893697369028
23102350,-5.52021062160189
23102352,-7.8491096496582
23102354,-9.23085403442383
23102356,-8.14266750356873
23102360,-7.63078414258986
23102362,-9.13818645477295
23102364,-5.03498741264881
23102366,-8.63137912750244
23102368,-8.33724216831843
23102370,-7.64781748188864
23102372,-8.04095860767891
23102374,-5.06071043507621
23102376,-5.5979966909303
23102378,-7.99567862621736
23102380,-8.05023860931396
23102382,-9.4097843170166
23102384,-8.01322826573375
23102386,-5.55561165372055
23102388,-8.84821224212646
23102390,-8.60163593292236
23102394,-6.92885470954892
23102396,-7.30715308072277
23102398,-8.22914798835786
23102400,-7.11013827874181
23102404,-7.81815641205523
23102406,-8.63827216398241
23102408,-8.2446117401123
23102410,-7.47366072261016
23102412,-7.78251605578609
23102414,-7.70996538863748
23102416,-9.00750732421875
23102418,-7.6675615400844
23102420,-8.33105087280273
23102422,-7.4420428276062
23102424,-6.58385896883167
23102426,-8.16749108729376
23102428,-7.02502800570193
23102430,-7.91364016932525
23102432,-8.00436480540245
23102434,-6.75699311914662
23102438,-7.92081875395237
23102440,-8.52287874528034
23102444,-6.76245626185713
23102446,-7.88795328140259
23102448,-7.78304147720337
23102450,-8.3767507096021
23102452,-7.57675412606319
23102454,-5.36797436939455
23102456,-7.54668165995296
23102460,-8.93961524963379
23102464,-7.67366413907125
23102466,-8.34994602203369
23102470,-7.54060751224077
23102472,-6.94692155651658
23102476,-7.29843201494407
23102478,-8.03621217265444
23102480,-7.80134291304558
23102482,-8.00436480540245
23102484,-9.00606632232666
23102486,-7.99567862621736
23102488,-8.88086605072021
23102494,-7.57348873863543
23102496,-8.08092190762393
23102500,-7.18375870000822
23102502,-7.5654310959658
23102504,-8.49485002168009
23102506,-7.63078414258986
23102508,-9.23945045471191
23102510,-8.41022872924805
23102512,-8.19382002601611
23102514,-7.85387196432176
23102516,-7.47318553924561
23102518,-7.84329748153687
23102520,-7.50863830616573
23102522,-7.7281583934635
23102524,-7.6458915608526
23102526,-9.09691001300806
23102528,-8.16749108729376
23102530,-7.83564714421556
23102532,-7.77728352885242
23102534,-8.26909637451172
23102536,-6.90232944488525
23102538,-7.16145801544189
23102540,-8.18708664335714
23102542,-6.66174276975374
23102544,-7.35654732351381
23102546,-7.27002571430044
23102548,-7.98296666070122
23102550,-6.64752401801482
23102558,-8.13269519805908
23102560,-8.05551242828369
23102562,-8.16749108729376
23102566,-7.55691003799438
23102568,-8.30355739593506
23102570,-7.2020403562628
23102572,-8.24819755554199
23102574,-6.99012436628784
23102576,-7.8153085691824
23102580,-7.69680394257951
23102582,-5.01852265710258
23102584,-9.04575749056067
23102586,-6.83432425319659
23102588,-9.96129512786865
23102592,-8.13076828026902
23102594,-6.97142874730746
23102596,-7.1615891456604
23102598,-7.32057210338788
23102600,-6.76096097644293
23102602,-7.25884840114821
23102606,-6.86268230333905
23102608,-6.27335427975909
23102610,-10.1801605224609
23102612,-7.63264407897398
23102614,-7.90308998699194
23102616,-7.09420411963213
23102618,-6.86845625265433
23102620,-7.65757731917779
23102622,-7.81034660339355
23102624,-7.41426944732666
23102626,-7.77211329538633
23102628,-7.00043451177402
23102630,-9.03938770294189
23102632,-8.05060999335509
23102634,-9.36204433441162
23102636,-7.15676722190199
23102644,-8.3767507096021
23102646,-7.62160209905186
23102648,-9.2987813949585
23102650,-7.08407278830288
23102654,-9.35632419586182
23102656,-7.70333480973847
23102660,-6.94263286288923
23102662,-7.87614835903291
23102664,-7.65560772631489
23102666,-7.90308998699194
23102670,-8.10790539730952
23102672,-6.70177109705559
23102676,-8.30102999566398
23102680,-7.17783192063198
23102684,-8.42021640338319
23102686,-7.81247927916354
23102688,-7.49620931694282
23102690,-8.04575749056067
23102696,-7.96301174163818
23102700,-6.92342432932908
23102706,-7.86266374588013
23102708,-8.22914798835786
23102710,-5.51256679360894
23102712,-4.8874606404783
23102716,-8.55284196865778
23102720,-7.73518217699046
23102722,-7.37571790416433
23102724,-8.05674362182617
23102728,-9.35201072692871
23102730,-7.74957999769111
23102732,-9.04360485076904
23102734,-5.61055038731993
23102736,-7.3829996588791
23102738,-7.45222529461218
23102740,-8.25963731050576
23102742,-7.90657831483777
23102746,-7.45469288353418
23102748,-8.48400497436523
23102750,-6.92829989715882
23102752,-7.46597389394386
23102754,-7.84466396253494
23102756,-8.14266750356873
23102758,-8.16749108729376
23102762,-8.05551732784983
23102764,-5.00786669324837
23102768,-8.26362895965576
23102770,-5.06904078619729
23102772,-7.93554201077308
23102774,-6.95956795045039
23102776,-7.99139982823808
23102782,-7.81918621063232
23102784,-7.69464863055338
23102786,-4.88279501390722
23102788,-5.0469845555299
23102792,-5.22317086785179
23102794,-6.69421884874502
23102796,-7.7281583934635
23102798,-7.60032627851896
23102800,-7.30803489723264
23102804,-7.65757731917779
23102806,-7.61978875828839
23102808,-6.91649738016973
23102810,-4.78695151561779
23102812,-4.88731719730822
23102816,-5.63993699937224
23102818,-5.99037915918568
23102820,-5.27089388974471
23102824,-4.8909312974433
23102826,-5.13498490781276
23102828,-7.69615364074707
23102830,-4.96245462538292
23102832,-8.08092190762393
23102834,-8.33724216831843
23102836,-5.03043249778526
23102838,-9.93045806884766
23102840,-7.99648904800415
23102842,-10.3408393859863
23102846,-7.96257350205938
23102848,-4.8332088642923
23102852,-7.08777794346758
23102854,-8.52287874528034
23102856,-9.41217231750488
23102858,-7.85078088734462
23102862,-7.72353819582676
23102864,-8.26760624017703
23102866,-6.58016347885132
23102868,-8.11350927482752
23102870,-7.73282827159699
23102872,-7.3900294303894
23102874,-9.10371971130371
23102876,-7.48280410205003
23102878,-4.93120580984573
23102880,-7.35066514128786
23102884,-9.08796691894531
23102886,-7.67571754470231
23102888,-8.74472749489669
23102890,-7.32148162095989
23102892,-7.49485002168009
23102896,-6.9647102355957
23102898,-7.97881070093006
23102900,-9.22860813140869
23102902,-8.20065945054642
23102904,-9.5952844619751
23102908,-7.74714696902011
23102910,-5.43350795120771
23102912,-9.65715026855469
23102914,-9.41639518737793
23102916,-7.87289520163519
23102918,-7.34678748622466
23102920,-7.77728352885242
23102924,-8.09691001300806
23102926,-7.36251027048749
23102928,-8.34537124633789
23102930,-6.786871954275
23102934,-5.62347778939589
23102936,-5.70929024589803
23102940,-4.63734203636684
23102942,-4.89682783180705
23102950,-7.96257350205938
23102952,-7.54363396687096
23102954,-7.48545224733971
23102958,-8.10237290870956
23102960,-8.31875876262441
23102962,-5.12430223801979
23102970,-6.85806687533314
23102974,-6.56671031480497
23102976,-7.30627305107635
23102978,-8.10790539730952
23102980,-7.14813039927023
23102982,-7.93554201077308
23102984,-8.22407722473145
23102986,-7.14630178822383
23102994,-8.70967769622803
23102996,-8.9951753616333
23102998,-7.48853206634521
23103002,-8.15490195998574
23103004,-7.73125553131104
23103006,-7.29843201494407
23103008,-3.91736863412044
23103010,-7.73282827159699
23103012,-8.27311992645264
23103014,-4.78278394886193
23103016,-8.07572071393812
23103020,-8.79886054992676
23103022,-9.04445934295654
23103024,-8.17392519729917
23103026,-4.22331194568009
23103028,-4.79940878019129
23103030,-5.17368599574136
23103032,-7.93181413825384
23103034,-8.16115090926274
23103036,-8.22824764251709
23103038,-8.23266410827637
23103040,-7.77989191195995
23103042,-8.85045719146729
23103046,-8.15669631958008
23103048,-8.32790214206428
23103050,-7.97931051254272
23103052,-8.77754783630371
23103054,-8.93419647216797
23103056,-8.89923000335693
23103058,-8.05551732784983
23103060,-9.00577831268311
23103062,-7.5543957967264
23103064,-8.20760831050175
23103066,-4.83081949673288
23103068,-5.26820294773135
23103070,-7.23507701535011
23103072,-7.23062267392386
23103074,-5.48527962635186
23103076,-7.36351210364663
23103078,-7.65169513695184
23103080,-8.07058107428571
23103082,-5.07884928369364
23103084,-8.34678748622466
23103086,-9.03879547119141
23103088,-5.01966981401447
23103090,-7.68100023269653
23103094,-8.88076305389404
23103096,-7.74232142513082
23103098,-7.33818731446274
23103102,-4.07596584927974
23103106,-7.79860287567955
23103110,-7.65757731917779
23103112,-4.98857335832241
23103114,-7.08039897621589
23103116,-5.43313843808076
23103118,-5.53685386327365
23103122,-10.0264654159546
23103124,-8.2518119729938
23103126,-7.53461714855158
23103128,-5.25519868131623
23103130,-8.1325101852417
23103132,-4.36445056445928
23103134,-6.20725821416525
23103136,-7.70333480973847
23103144,-4.62401832468379
23103146,-7.68193666503724
23103148,-7.69250396208679
23103150,-7.87942606879415
23103152,-7.93913984298706
23103154,-6.66394072213365
23103156,-7.91721462968355
23103158,-7.92081875395237
23103160,-4.51468105887086
23103162,-4.61330574758903
23103164,-8.65757731917779
23103166,-8.60205999132796
23103168,-8.35654732351381
23103170,-8.85045337677002
23103174,-8.09691001300806
23103178,-7.31336373073771
23103180,-9.15490195998574
23103188,-8.30102999566398
23103190,-7.3829996588791
23103192,-8.33724216831843
