"comid","logq_hz_vertical_m_div_s_fill"
23751796,-2.9360229586065
23751798,-3.18664422248448
23751800,-3.01071467581776
23751802,-3.84997557157928
23751804,-4.10491576698502
23751806,-3.13465637042075
23751808,-3.90279432727798
23751810,-3.17883679962735
23751812,-4.87789376629046
23751814,-3.41363063418032
23751816,-3.3007361143239
23751818,-3.33212366435607
23751820,-3.86750955363373
23751822,-4.21215570758378
23751824,-3.72228879115832
23751826,-4.19607361552079
23751828,-4.51204152987808
23751830,-3.14856668420499
23751832,-5.19273948669434
23751834,-7.69680394257951
23751836,-2.97758470321366
23751838,-2.99244287560402
23751840,-3.07034478019458
23751842,-7.20134935455473
23751844,-2.95933481774659
23751846,-4.53974294662476
23751848,-2.91323927278227
23751850,-2.64357805252075
23751852,-2.95963100629911
23751854,-5.24885368347168
23751856,-5.67444328994887
23751858,-6.00256992620253
23751860,-6.60448360443115
23751862,-6.46753406524658
23751864,-6.40785455703735
23751866,-8.72124639904717
23751868,-8.29242982390206
23751870,-6.39092493057251
23751872,-4.71324497123444
23751874,-5.93957662582397
23751876,-8.10237290870956
23751878,-4.50873374938965
23751880,-3.23946971032143
23751882,-2.89785777420672
23751884,-7.53017798402184
23751886,-8.60205999132796
23751888,-7.48148606012211
23751890,-3.42016394834924
23751892,-2.8957786339196
23751894,-3.11014096510774
23751896,-3.02463832767007
23751898,-2.89129212905418
23751900,-2.91213928810887
23751902,-3.02586833147637
23751904,-4.28096055085376
23751906,-2.89806787494808
23751908,-5.48639917373657
23751910,-8.36653154442041
23751912,-3.23749503874278
23751914,-4.26599552512293
23751916,-4.43963554288496
23751918,-2.90960455393725
23751920,-4.59775733947754
23751922,-2.89176836771524
23751924,-2.8560002503055
23751926,-3.08177233484674
23751928,-2.81771805307772
23751930,-2.85154005658473
23751932,-3.39819675258614
23751934,-6.66503095626831
23751936,-2.80201215947528
23751938,-7.91721462968355
23751940,-2.71338614386666
23751942,-3.91192412376404
23751944,-2.7117381170081
23751946,-2.71160078759188
23751948,-8.27572413039921
23751950,-5.54342142718249
23751952,-7.30364361126667
23751954,-5.00410606053158
23751956,-3.67026453600108
23751958,-3.90790882192025
23751960,-3.89897486508426
23751962,-4.02447242657387
23751964,-4.36690020626191
23751966,-6.25468158721924
23751968,-5.90134048461914
23751970,-8.72124639904717
23751972,-8.0811767578125
23751974,-3.6494541469164
23751976,-3.76018738472734
23751978,-3.96905645321083
23751980,-3.70950109491066
23751982,-3.72404558735889
23751984,-4.36511665388429
23751986,-7.48678239993206
23751988,-5.90736818313599
23751990,-6.07294845581055
23751992,-7.04029512405396
23751994,-7.31605286924849
23751996,-6.45056772232056
23751998,-7.22701644897461
23752000,-2.64261581783229
23752002,-7.48017200622428
23752004,-2.69033047109822
23752006,-2.89327134596471
23752008,-2.64606519805264
23752010,-4.65525688837816
23752012,-8.4089353929735
23752014,-2.89884144498966
23752016,-3.03980637338164
23752018,-2.84363290284864
23752020,-2.78709754403384
23752022,-2.84045701845635
23752024,-2.96668345778354
23752026,-2.7562392664982
23752028,-6.05093908309937
23752030,-5.28355741500854
23752032,-2.97852420245385
23752034,-3.0534950928047
23752036,-3.20814632820842
23752038,-4.03593592673174
23752040,-2.8173561907162
23752042,-4.46807891453448
23752044,-7.36251027048749
23752046,-2.6294064984249
23752048,-3.07445783933532
23752050,-3.66352079379048
23752052,-3.51112489394312
23752054,-2.67504180624994
23752056,-3.57256873578208
23752058,-3.67608577865489
23752060,-3.73003454623992
23752062,-3.80043934793916
23752064,-4.40360249355803
23752066,-2.89589989891188
23752068,-2.94688336273351
23752070,-2.82364290848753
23752072,-4.77656984329224
23752074,-4.87914085388184
23752076,-7.27002571430044
23752078,-3.8288322835847
23752080,-3.49284367779557
23752082,-3.59531198454965
23752084,-3.37959283562302
23752086,-3.0997576499069
23752088,-2.88013490174328
23752090,-7.0893755951108
23752092,-3.59133916703317
23752094,-3.58305801937266
23752096,-3.24907219337366
23752098,-3.65062641025666
23752100,-3.71041914324322
23752102,-4.52435960864298
23752104,-3.41049855857648
23752106,-4.3811324478052
23752108,-3.21598275043982
23752110,-3.14422214532802
23752112,-4.0422402124521
23752114,-4.42144954644777
23752116,-3.33621330843621
23752118,-3.08716803242922
23752120,-2.78941186246057
23752122,-2.91873142631491
23752124,-2.7289700047069
23752126,-2.74757312164756
23752128,-3.01834175704829
23752130,-2.78105559978735
23752132,-2.52999703022997
23752134,-2.56967052435484
23752136,-3.28097981355123
23752138,-3.38411870681917
23752140,-3.64902792625786
23752142,-3.85218488025403
23752144,-3.9259603843251
23752146,-4.30367697769209
23752148,-3.50935015549078
23752150,-3.34533383773158
23752152,-2.630770186
23752154,-2.99489028075584
23752156,-3.0021471344458
23752158,-3.96591976120029
23752160,-5.36239910125732
23752162,-3.5254969115093
23752164,-4.07652217986422
23752166,-6.41750001907349
23752168,-6.77215003967285
23752170,-4.28168296813965
23752172,-3.52126083610895
23752174,-4.19884777752612
23752176,-4.47953461879431
23752178,-3.64797252867926
23752180,-3.1147129942178
23752182,-3.23140271516903
23752184,-3.37287344401968
23752186,-3.28844251093971
23752188,-2.52888515811052
23752190,-3.21470334350714
23752192,-2.79399336255171
23752194,-3.6228674307048
23752196,-4.40465659979
23752198,-3.90513975043831
23752200,-3.44822871318206
23752202,-3.6082946128313
23752204,-4.47770064180811
23752206,-4.67761355114454
23752208,-3.94812886434847
23752210,-3.81521834738117
23752212,-4.12432903605225
23752214,-3.16085487921265
23752216,-4.16672307484794
23752218,-4.65342888351124
23752220,-4.85796424615718
23752222,-7.09097914578884
23752224,-2.4289038156108
23752226,-3.49872088432312
23752228,-3.10364160681298
23752230,-3.59032251245305
23752232,-3.2720752097653
23752234,-3.96213783243391
23752236,-3.38930027115675
23752238,-9
23752240,-3.39689713610193
23752242,-3.51647428594318
23752244,-3.03045299123156
23752246,-4.28168737356689
23752248,-4.39508984474114
23752250,-3.15653595308883
23752252,-3.5193829042626
23752254,-3.48850376965095
23752256,-3.28723345555908
23752258,-3.33679578289339
23752260,-3.64154698108864
23752262,-3.52930690420007
23752264,-4.27397496583205
23752266,-3.08428445302331
23752268,-3.88140928803687
23752270,-2.59083741015116
23752272,-2.8314198297153
23752274,-2.80646919361036
23752276,-2.78170599709126
23752278,-2.68503060254824
23752280,-3.01666309096845
23752282,-2.76425695859641
23752284,-2.71723624911525
23752286,-2.85245719933373
23752288,-2.91814869468357
23752290,-2.98892223350649
23752292,-2.69119905600573
23752294,-4.88266240490408
23752296,-2.79032616175639
23752298,-2.99488459612441
23752300,-2.72038744457632
23752302,-2.64327160689516
23752304,-2.8799915304501
23752306,-2.83600640754938
23752308,-2.82203102204995
23752310,-7.56863623584101
23752312,-3.47945176701734
23752314,-2.78128881697848
23752316,-3.84735874510773
23752318,-3.65947390128629
23752320,-3.40424019116871
23752322,-3.01522896508622
23752324,-3.76203091291232
23752326,-4.3741075050767
23752328,-3.18110332396495
23752330,-4.0619853237683
23752332,-3.86695205457286
23752334,-3.93317913648154
23752336,-4.24618116274882
23752338,-2.87690007745471
23752340,-2.97662661339431
23752342,-2.88102142045793
23752344,-3.10344709557532
23752346,-3.35476608386778
23752348,-2.97595858436533
23752350,-2.66048141805117
23752352,-2.83719127794294
23752354,-7.24336389175415
23752356,-3.35534262148008
23752358,-7.29670862188134
23752360,-3.01962679431854
23752362,-3.15608216407896
23752364,-2.85597771250191
23752366,-3.06276228598743
23752368,-3.08517483023105
23752370,-3.23053509124239
23752372,-2.8275739747459
23752374,-2.97296781588559
23752376,-2.90751452734743
23752378,-2.94615994182377
23752380,-2.64988874779583
23752382,-2.85356521847522
23752384,-2.97519851044718
23752386,-2.82578083151614
23752388,-3.88332589719818
23752390,-3.96167560792259
23752392,-2.35950667723798
23752394,-2.99194614800328
23752396,-3.53208955474562
23752398,-2.8961340405445
23752400,-3.99176999388799
23752402,-3.61411950256765
23752404,-3.55542694189226
23752406,-3.35480048258462
23752408,-4.08081956003312
23752410,-4.2594806627074
23752414,-6.79835891723633
23752416,-6.03282657704446
23752418,-3.17475820757106
23752420,-2.85967078914457
23752422,-3.03578054732041
23752424,-3.79362443535611
23752426,-2.94337970475147
23752428,-3.94529641660284
23752430,-4.32825861393541
23752432,-3.10798691869375
23752434,-3.75093986028331
23752436,-5.01373000887808
23752438,-4.18059263510429
23752440,-4.21184124437954
23752442,-4.45899276781931
23752444,-5.29269027709961
23752446,-7.50863830616573
23752448,-3.16526129713904
23752450,-3.31386396442196
23752452,-3.03566357153474
23752454,-3.21550712541731
23752456,-5.34949684143066
23752458,-3.04359248513255
23752460,-3.32739071504783
23752462,-2.96010364644438
23752464,-2.71610464455461
23752466,-5.40893459320068
23752468,-7.47784423828125
23752470,-7.80134291304558
23752472,-3.18999761690504
23752474,-5.58334285334516
23752476,-3.3538705639126
23752478,-3.16655852155868
23752480,-2.80655308409121
23752482,-3.25868089916113
23752484,-3.04789401333493
23752486,-3.22344532432797
23752488,-2.69764767608054
23752490,-7.14691047014813
23752492,-3.60965820779085
23752494,-3.13003037213968
23752496,-3.64674305915833
23752498,-2.52592197432736
23752500,-4.29552841186523
23752502,-7.15304467498018
23752504,-7.76955107862173
23752506,-3.03129654560489
23752508,-3.21826518746359
23752510,-3.071715652036
23752512,-4.20867013931274
23752514,-2.7327830474162
23752516,-7.23732143627256
23752518,-8.14874165128093
23752520,-3.29506051755767
23752522,-2.83513676151705
23752524,-4.0012503589318
23752526,-3.83277624943321
23752528,-4.41993429014579
23752530,-5.64710092544556
23752532,-3.01807822671756
23752534,-3.10935022129187
23752536,-2.92450617906568
23752538,-4.15340727575398
23752540,-3.43280836434162
23752542,-2.84238867229637
23752544,-4.3879115983245
23752546,-5.7591757774353
23752548,-3.89129327867847
23752550,-3.71570509238082
23752552,-4.59405899047852
23752554,-3.1121993445913
23752556,-3.38386355288701
23752558,-3.40809217595249
23752560,-3.67888869671704
23752562,-3.37357686895615
23752564,-2.67921418311679
23752566,-4.30482131423919
23752570,-3.37591906686256
23752572,-3.33037376606404
23752574,-3.10019920264941
23752576,-3.72682815523021
23752578,-3.13143370679001
23752580,-3.86014634460248
23752582,-3.91970685182629
23752584,-4.5714529814234
23752586,-3.12817921096971
23752588,-3.5233750791428
23752590,-4.44019415271064
23752592,-4.48031783430103
23752594,-7.13548891894161
23752596,-3.54125708800996
23752598,-3.65774408416051
23752600,-2.96160578007251
23752602,-5.97600719539353
23752604,-4.52726841000097
23752606,-5.65276758991594
23752608,-3.80987261135988
23752610,-3.87065733381355
23752612,-2.75382798533202
23752614,-4.07193704951395
23752616,-3.84194716838155
23752618,-3.30768402859825
23752620,-4.55493468033767
23752622,-2.74394861103515
23752624,-3.93078869847968
23752626,-3.10640916377507
23752628,-4.57860098831685
23752630,-3.44580616371867
23752632,-2.93168490132956
23752634,-5.56217019359178
23752636,-2.91287690722592
23752638,-8.27572413039921
23752640,-3.40844774244697
23752642,-2.82735909886931
23752644,-3.2115320272072
23752646,-3.5270413656766
23752648,-2.66732013884471
23752650,-3.0930818541708
23752652,-3.50533777244644
23752654,-3.67940801863197
23752656,-3.4016834655169
23752658,-3.98024720147253
23752660,-4.29052198030196
23752662,-2.94546186195784
23752664,-2.97771951208265
23752666,-3.42123112510961
23752668,-3.44841151700014
23752670,-3.4252856215776
23752672,-3.20336685649879
23752674,-3.27727732586295
23752676,-3.877936561258
23752678,-3.62119148949561
23752680,-5.24218511581421
23752682,-3.91246166376305
23752684,-3.84674708681671
23752686,-4.40037361427821
23752688,-3.49484480268065
23752690,-4.04788464316433
23752692,-4.18547742359411
23752694,-4.24613695224096
23752696,-3.98532397292693
23752698,-4.01494420676815
23752700,-3.74436973612602
23752702,-3.18560827457441
23752704,-3.87901820926231
23752706,-3.55498277495931
23752708,-4.35109262411211
23752710,-3.59317588247223
23752712,-3.735438367034
23752714,-4.32753402618009
23752716,-3.08170460418885
23752718,-4.24955843428901
23752720,-4.36170171748231
23752722,-4.00633203317271
23752724,-4.33649670479768
23752726,-4.38440483949082
23752728,-4.05479876468732
23752730,-4.24500759015979
23752732,-4.28464624407303
23752734,-4.47433397870809
23752736,-7.56726837158203
23752738,-4.73218906555847
23752740,-4.01884852199209
23752742,-3.45401731377767
23752744,-4.39496130070183
23752746,-4.06812785773716
23752748,-4.50062557632462
23752750,-2.7544233031458
23752752,-3.78224423577465
23752754,-3.41214720550883
23752756,-3.99427977003023
23752758,-4.47238792624041
23752760,-3.71542731956448
23752762,-4.35797898187524
23752764,-3.62576154218162
23752766,-3.07269318242763
23752768,-3.89702261035598
23752770,-3.37537745513694
23752772,-4.22614471733144
23752774,-4.35297869681859
23752776,-4.66563729215061
23752778,-4.48903336106326
23752780,-3.64313734404735
23752782,-3.3677437862993
23752784,-3.74828244743154
23752786,-4.34572837368649
23752788,-4.67989511722459
23752790,-4.26194633815215
23752792,-4.48336780945975
23752794,-4.10645225701363
23752796,-4.37092847800912
23752798,-4.21294023613682
23752800,-4.67461394070725
23752802,-4.89477386925546
23752804,-4.53468095540654
23752806,-4.71938166230106
23752808,-4.2615463159102
23752810,-4.55880312164011
23752812,-4.86048688891038
23752814,-3.12926026094639
23752816,-4.54676456103909
23752818,-4.48430049659735
23752820,-4.62392063699275
23752822,-3.89628571834822
23752824,-5.4796868122239
23752826,-3.62628362285257
23752828,-4.53048622558522
23752830,-4.64510407818444
23752832,-4.51134431331922
23752834,-4.74177342886507
23752840,-4.5251871193104
23752842,-4.40416918740426
23752846,-4.53324078611263
23752848,-4.42222368177038
23752850,-5.02777401221223
23752852,-4.31952844128653
23752854,-4.36051158719116
23752856,-4.65205345395672
23752858,-4.51894357045609
23752860,-4.37660307931593
23752862,-4.08225823791445
23752864,-4.45383617916218
23752866,-4.56233523297847
23752868,-4.23257744761953
23752870,-4.28131292270148
23752872,-4.01162563873854
23752874,-4.53305238217806
23752876,-4.52216126455565
23752878,-4.34782860825896
23752880,-4.52387349376052
23752882,-4.04518103363308
23752884,-4.34348783371762
