"comid","logRT_lateral_hz_s_fill"
24128865,4.23272243042461
24128867,6.63694863628599
24128869,2.75294858096987
24128873,5.70848022895165
24128875,6.13120319870253
24128877,5.37760529877571
24128887,4.98825795078922
24128891,4.894907337518
24128895,5.79141998960957
24128897,6.15393802892099
24128899,6.38847184384369
24128901,4.10816702962846
24128905,4.21950711709744
24128907,3.93318438770213
24128913,5.95769773919893
24128915,5.8155126340484
24128917,4.10403765316774
24128919,4.31754394445093
24128921,4.36068526324391
24128923,5.49439026026461
24128927,6.55263806221674
24128931,6.45944984262649
24128933,6.09569905851619
24128935,6.06319332122803
24128937,6.5381275127739
24128941,4.34841273994346
24128943,4.00691598868184
24128945,4.18164503878407
24128951,4.35732772739264
24128953,6.63836706979606
24128957,6.57932879392339
24128961,3.97096808698734
24128963,4.05674146705
24128965,4.22045806915215
24128969,4.27419583225187
24128971,5.78882646038683
24128973,6.88798053311853
24128975,4.51765566197463
24128977,4.40341941921748
24128981,7.11522945247563
24128983,7.26451775369506
24128985,7.62821981112899
24128989,5.55217439168565
24128991,4.77426525445676
24128993,4.88290166854858
24128995,6.35860350275474
24128997,4.33599727032467
24129001,4.44704825357514
24129003,5.99281901662883
24129005,4.32002455571268
24129007,6.05072021484375
24129009,4.17079629572637
24129011,7.20777327475273
24129013,6.6778069649384
24129015,6.40461826324463
24129017,6.93288339474726
24129019,4.83402447265575
24129021,4.32786879658314
24129023,4.67760292914275
24129025,7.47250258323756
24129027,4.97311324477318
24129029,4.65258988347541
24129031,4.77168937510715
24129033,4.48516992239514
24129035,4.05191300966669
24129037,4.35084352276687
24129039,4.87512902506567
24129041,4.82501963975036
24129043,6.23803091049194
24129047,5.31364930701266
24129049,4.33930019204547
24129053,4.42728680609793
24129057,5.84418642610803
24129059,4.47106513044185
24129061,4.19542125030927
24129065,4.40909329594007
24129067,5.19025737216051
24129069,4.37923059790822
24129071,7.8959603069518
24129073,4.40358523224967
24129075,4.26022591382897
24129077,4.31873400149863
24129079,4.83743722081991
24129081,5.05403078473964
24129083,6.80617564692736
24129085,4.61770682111727
24129087,4.23798543602463
24129089,7.34276589221134
24129091,4.14091136803963
24129093,4.445850447077
24129095,4.69483953756509
24129097,5.3774566446122
24129099,5.16124627031485
24129101,4.16306039521647
24129103,4.27110724991347
24129105,4.26609889701546
24129107,4.33972209272822
24129109,4.14428737415278
24129111,5.14092255796292
24129113,5.98217296600342
24129115,4.19957131128462
24129117,4.94943209133853
24129121,4.02736069444376
24129123,7.32922334831801
24129125,3.84863616216061
24129127,4.07227772302202
24129131,4.8416203758851
24129133,4.59780269270579
24129135,4.19886910251661
24129137,4.47081969382942
24129141,4.70541135505803
24129145,5.68532743928319
24129149,4.20838760601687
24129151,4.55492979815571
24129153,5.04321348806182
24129155,4.77632638684707
24129157,4.36417971643541
24129163,4.53607818273904
24129165,4.80782717505309
24129167,3.52392759244816
24129171,4.08266612324384
24129175,4.54137899397571
24129177,3.98358774166531
24129179,5.30613487303923
24129183,5.41773667696501
24129185,5.85263586044312
24129187,4.6130879786647
24129189,4.33433767309458
24129191,4.56998615373937
24129193,5.37218218802769
24129195,4.36261012283925
24129197,4.19464814785562
24129199,4.43572816948854
24129201,5.69868368535979
24129205,5.41754887104621
24129207,4.53402518243892
24129213,4.25954057895893
24129215,4.7637991718033
24129217,7.03498626957454
24129219,4.67559945613011
24129223,5.05377107895623
24129225,4.75393384141086
24129229,5.44435989046699
24129231,4.24480822728548
24129233,4.57698406974993
24129235,5.35881662368774
24129237,5.59676122665405
24129239,6.37846422534505
24129241,6.45414316872106
24129243,6.83053253453235
24129245,4.41443860959291
24129247,5.28953039195735
24129249,4.7793604020692
24129251,4.2278140436198
24129253,5.08468194546953
24129257,6.7467600842298
24129259,3.93077078981008
24129261,7.25253177117345
24129263,4.58358211990018
24129265,5.00652717218738
24129267,4.74976415954185
24129269,4.73944964698964
24129271,4.05107644981532
24129275,5.32275104522705
24129277,5.5538182398186
24129281,4.81504373672076
24129283,5.17842288346297
24129285,5.77396665394574
24129287,6.12062832133686
24129289,4.20950890865525
24129291,4.58559666853702
24129293,4.46810090817384
24129297,4.07780797792694
24129299,6.41117268730819
24129301,4.30216005480945
24129303,4.93906235604409
24129305,5.95779283899532
24129307,4.73949036375789
24129309,5.59706217731333
24129311,4.26306863271493
24129313,6.72874023934671
24129317,5.79231274033335
24129319,5.78554128367382
24129321,3.92651156195393
24129323,4.7597508891031
24129325,5.26125096922966
24129327,3.98956591305036
24129329,4.83736446783503
24129331,5.0720999082268
24129333,5.26475526919761
24129337,5.84809109559723
24129339,4.65404566207549
24129341,4.77111689396199
24129343,4.94280461606013
24129345,4.37480881010425
24129347,4.81541542196153
24129349,4.86024385529321
24129351,5.22839625867857
24129353,5.21057102034892
24129355,5.6294132554876
24129357,5.76209196133455
24129359,5.90073631776115
24129361,4.03022005288671
24129363,5.59409194804622
24129365,3.98245221963737
24129367,5.19371546469515
24129369,5.47691307272641
24129371,3.92382324355568
24129373,4.43711018749543
24129375,4.14412083590246
24129377,5.37910503757759
24129379,4.60401412907573
24129381,5.1638892640574
24129383,5.22639200446362
24129385,4.57580733784953
24129387,5.35333277814095
24129389,4.89816022185544
24129391,4.78686653447545
24129393,5.14303197402482
24129395,6.05229118892039
24129397,5.98297214508057
24129399,5.33965439896835
24129401,5.14877612020686
24129405,5.48779281934151
24129407,5.60022377187964
24129409,6.13409758137097
24129413,5.82683215309668
24129415,5.35407871322217
24129417,6.40080718533386
24129419,5.39220196697271
24129421,5.18502637665249
24129423,4.96044591010024
24129427,6.17455088410361
24129429,5.13407125467928
24129433,6.13746795829857
24129435,5.94417387790189
24129437,5.65045541676642
24129439,5.2388371721428
24129441,6.14181761624376
24129443,5.2368802257356
24129445,5.95641079576125
24129447,6.67355082534097
24129449,5.8945816558041
24129451,5.35075236895811
24129453,6.36760425567627
24129455,5.37126988915736
24129457,6.32643985748291
24129459,5.40592648580287
24129463,5.5889447429003
24129465,6.07235647534654
24129467,6.14474677630626
24129469,5.70113306179925
24129471,5.65858294645044
24129473,6.15527019721636
24129475,6.26264164298284
24129477,5.98808293427744
24129479,6.18717106286944
24129481,5.12527126072338
24129483,5.458590998619
24129485,5.45124238227577
24129487,6.30839676522508
24129489,6.29142030605426
24129491,6.61022540493791
24129493,6.69746813723752
24129497,6.21556991253233
24129499,6.31797525808965
24129501,6.47202557788225
24129503,5.23343050910997
24129505,5.97718334197998
24129507,6.83760032282155
24129509,6.52065058519789
24129511,6.31166731339805
24129515,5.82512855893874
24129519,5.98997116088867
24129523,6.8471222104599
24129525,5.92749420905506
24129527,5.54227722927002
24129529,5.39025485785647
24129531,5.63389608098158
24129533,5.89974301302394
24129535,5.31892776489258
24129537,6.44209625363434
24129539,5.67398101890098
24129541,6.25743007659912
24129543,5.21675109997261
24129545,5.12719658908185
24129547,5.71723951943572
24129549,6.40300351787646
24129551,6.51979960073712
24129553,6.15681829434959
24129557,5.73428422594512
24129559,6.03038371164086
24129561,5.40346765518188
24129563,6.20029365517028
24129565,4.94462146933776
24129567,5.61918751269032
24129569,5.82740341004923
24129571,5.89904217082268
24129573,6.15903472900391
24129575,5.8645863424487
24129577,6.47922107260348
24129581,6.22178081774983
24129583,6.40061283111572
24129585,6.82398096735941
24129587,6.01101741864963
24129589,6.67456558925819
24129593,5.99198059588772
24129595,5.41179246402269
24129597,5.36621744019751
24129599,5.88265008771573
24129601,5.83811753991121
24129603,5.93389327593941
24129605,7.0439059755108
24129607,6.19700813293457
24129609,7.31712790271902
24129611,7.17797977047466
24129613,6.47327613830566
24129615,5.4703540802002
24129617,5.7450306886798
24129619,5.64259233704905
24129621,7.08647376366151
24129623,6.43867491930826
24129625,6.08954670968169
24129627,6.33298206329346
24129631,6.81990376548294
24129635,5.96867762006203
24129637,6.16333415312697
24129639,7.44203703659442
24129641,5.62208881452721
24129643,6.29549005203565
24129645,5.97590447739512
24129647,7.15986175785887
24129651,5.69049184193769
24129655,5.64699517169224
24129657,6.9691978228092
24129661,6.55369534133816
24129663,5.55581259310078
24129665,5.74711514665916
24129667,5.87718157309191
24129671,5.77684488376682
24129679,6.0990628264218
24129685,5.90507388079908
24129687,6.39700746536255
24129689,5.73943959284157
24129691,6.16888786116637
24129693,5.68047764475234
24129695,5.61842035784582
24129697,5.68617848485732
24129699,5.78288641215825
24129701,5.64953446421261
24129703,5.77895593643188
24129705,5.61754345784305
24129707,5.41645908355713
24129709,5.54409346440039
24129711,5.40988582980721
24129713,2.64660000801086
24129715,1.74130737781525
24129717,3.8867654800415
24129719,3.15080952644348
24129721,5.72782549680973
24129723,5.64548683166504
24129725,5.7082371711731
24129727,5.61118745803833
24129729,6.18729480332239
24129731,6.17567784554819
24129733,4.90954351425171
24129735,5.21027517318726
24129737,5.46749067306519
24129739,4.25679445266724
24129741,5.3186559677124
24129743,5.28380584716797
24129745,6.80702653355495
24129747,4.98711325198135
24129749,4.43799781799316
24129751,5.50093984603882
24129753,5.70630836486816
24129755,6.16496610641479
24129757,5.64865922927856
24129759,3.90161895042032
24129761,0.883298993110657
24129763,5.02614402770996
24129765,4.92583084106445
24129767,5.08511257171631
24129769,4.29897165298462
24129771,4.70767736434937
24129773,5.70215779850145
24129775,5.26276969909668
24129777,5.37796020507812
24129779,5.76120948791504
24129781,5.09311437606812
24129783,7.42459917068481
24129785,7.16304642143041
24129787,4.09116345071224
24129789,6.83087491989136
24129791,3.36444520950317
24129793,3.29135179519653
24129795,-0.169061943888664
24129797,-0.0609995014965534
24129799,3.7028591632843
24129801,6.41651539969999
24129803,4.19930982589722
24129805,5.42478895187378
24129807,5.23373699188232
24129809,4.68849802017212
24129811,3.50649428367615
24129813,4.87783813476562
24129815,4.76962566375732
24129817,4.33515739440918
24129819,2.92175459861755
24129821,4.80726249809247
24129823,3.4573450088501
24129825,4.53476476669312
24129827,3.89802049594684
24129829,4.10004012842773
24129831,5.9098207407748
24129833,4.1887378692627
24129835,3.09564590454102
24129837,3.19655871391296
24129839,2.54662975701366
24129841,5.07549953460693
24129843,3.82101011276245
24129845,4.05094367078812
24129847,4.78099536895752
24129849,5.37961838095712
24129851,4.47794914245605
24129857,5.18959544788008
24129859,4.58719325061648
24129861,4.41041138832367
24129863,5.34096622467041
24129865,5.53028964996338
24129867,2.94542360305786
24129869,5.97492980957031
24129871,6.14397001266479
24129875,6.14002656936646
24129877,5.91687440872192
24129879,6.13543844223022
24129883,6.69300508499146
24129885,7.55692148208618
24129889,5.02822160720825
24129891,5.83975399844386
24129893,6.49106931686401
24129895,5.06098461151123
24129897,6.25245046615601
24129899,7.24039888381958
24129901,5.7394585609436
24129903,5.07097339630127
24129905,4.98507261276245
24129907,2.74804949760437
24129909,5.58735418319702
24129911,6.31760311126709
24129913,5.6189553203912
24129915,2.6272759437561
24129917,-3.90087207227353
24129919,-5.23674964904785
24129921,3.29929804801941
24129923,3.05444312095642
24129925,-0.772751271724701
24129927,3.07825374603271
24129929,2.807532787323
24129931,2.53676321049699
24129933,3.76310634613037
24129935,4.12590493147032
24129937,6.60295234748945
24129943,3.98393400934224
24129945,4.93010683051222
24129947,6.37920904159546
24129949,7.40179748198627
24130049,6.69243860244751
24130465,4.72187404107854
24130497,4.36926854308585
24130839,5.47648620605469
24130905,6.77688678600741
24130955,6.59443627215554
24130973,4.52595742345744
24130987,7.53149013874521
24131033,4.5261829544708
24131037,4.42971658706665
24131041,2.43446397781372
24131045,4.3834388905799
24131049,4.14208302661186
24131053,4.3463987826937
24131057,4.43920723307311
24131061,3.73961542421207
24131065,7.40278575004632
24131069,5.43649578462082
24131075,7.05371114547408
24131079,6.26031300168838
24131083,6.64572579931095
24131087,3.63027561282807
24131091,6.2583600172988
24131095,6.21527914765009
24131101,4.41920344656174
24131105,4.07444351296076
24131109,3.77046253821408
24131119,5.49799019620214
24131123,5.35811388678428
24131127,4.26122469479919
24131135,5.0252478344788
24131143,4.25576405303397
24131147,6.74233980694029
24131151,4.79513072926938
24131155,4.38330287977468
24131161,4.73593589949489
24131171,6.03413873873994
24416452,3.53276515007019
24422607,4.81695863838196
24422609,0.902756750583649
24422611,-4.16039627052916
24422613,-0.658169448375702
24422615,5.4674484060325
24422617,5.29874170970125
24422619,4.95954507836327
24422621,5.50694714329804
24422623,4.99966818461661
24422625,4.72072611699341
24422627,5.11512299116401
24422629,4.72160339987198
24422631,4.77785352959741
24422633,5.10425519943237
24422635,5.02773646556092
24422637,4.47612571716309
24422639,5.15579039760406
24422641,4.90496921539307
24422643,5.06344878362481
24422645,5.03863704124208
24422647,6.52084092898272
24422649,4.73178084409625
24422651,4.43532800674438
24422653,1.94362592697144
24422655,4.24643530284812
24422657,5.03302194373617
24422659,4.88153450226002
24422661,2.25014114379883
24422663,4.98670530319214
24422665,6.14085006713867
24422669,5.01432105468819
24422671,4.7093894464855
24422685,4.28755029565402
24422687,5.13081360280997
24422689,4.37276172637939
24422691,3.7138872458453
24422693,5.35856315337111
24422695,4.62935476655392
24422697,5.11164746781553
24422699,5.24079628275329
24422701,4.78747644773271
24422703,5.08583672478785
24422705,3.32479166984558
24422707,5.02943693431182
24422709,4.56489379517399
24422711,4.89893277993924
24422713,5.68998998959234
24422715,4.70784218907524
24422717,4.70890271593231
24422721,4.26483201980591
24422723,4.80785036087036
24422727,5.05895280838013
24422729,3.49104475975037
24422731,5.8721549464919
24422733,4.93148484258223
24422735,4.75799902002311
24422737,5.14653769359583
24422739,4.89512298252231
24422741,5.64181774182724
24422743,4.93090480357087
24422745,5.0381863165532
24422747,4.97205729187393
24422749,3.7268742177234
24422751,4.73019448049306
24422753,4.51659776006833
24422755,4.21423361968398
24422757,4.19543741722529
24422759,4.54023745415784
24422761,5.43159520959874
24422763,3.81374241067291
24422765,5.58781190049078
24422767,2.25797033309937
24422769,4.62915588793849
24422771,4.93233728578446
24422773,1.69451224803925
24422775,1.4663895368576
24422777,5.10764624921373
24422779,5.44230209923672
24422781,5.06261075396935
24422783,5.00044859368206
24422785,4.39354221237601
24422787,-6.14266750356873
24422789,5.41102391849079
24422791,4.86339230631804
24422793,3.90339599042435
24422795,4.67090049590451
24422797,1.80555449205002
24422799,4.61867752767093
24422801,5.40071569085994
24422803,3.03381609916687
24422805,3.44655346870422
24422807,5.26496571759091
24422809,4.98107495408816
24422811,5.22373506852875
24422813,4.68023082360796
24422815,4.971898183625
24422817,4.75182671646678
24422819,4.63893010622734
24422821,3.01239968391316
24422823,5.12726304494082
24422825,5.21369177269713
24422827,5.00785484738817
24422829,4.97474759443725
24422831,4.67781487671618
24422833,4.80718283626565
24422835,5.0088740756867
24422837,5.0423491568955
24422839,5.1153202681335
24422841,4.59548898593373
24422843,5.19505640785653
24422845,4.72256457429302
24422847,4.04016789667093
24422849,5.09328739365801
24422851,4.90843554810028
24422853,5.22030826748895
24422855,5.74689653634226
24422857,4.85493662795121
24422859,4.78690991935209
24422861,4.591937610589
24422863,4.49941942443597
24422865,3.99234792884113
24422867,3.68205158105556
24422869,4.89883197313793
24422871,4.65147355912561
24422873,4.93677940072698
24422875,4.72110781091489
24422877,4.26832704386495
24422879,3.75829180662356
24422881,4.72533731105691
24422883,5.1902050381658
24422885,4.9376327597413
24422887,4.51262008993351
24422889,4.62830286155733
24422891,4.75511559966714
24422893,4.32090264541043
24422895,4.23677651648317
24422897,4.27347455442641
24422899,4.56820946388523
24422901,5.56883001327515
24422903,4.51133683350833
24422905,3.92613768577576
24422907,4.66353636973273
24422909,4.99041038742532
24422911,5.51057896665431
24422913,5.43341522732143
24422915,4.70900777125769
24422917,4.22519700373192
24422919,-6.44369749923271
24422921,6.56629777424859
24422923,5.66902988933936
24422925,4.6542241927224
24422927,4.4571681022644
24422929,6.86710362313536
24422931,5.85959839681756
24422933,3.42447150244034
24422935,4.87898660312992
24422937,4.13565540313721
24422939,7.00793361091187
24422941,3.25086736679077
24422943,5.13587774767603
24422945,4.75440483679286
24422947,4.43911087744691
24422949,4.47832771333188
24422951,5.2349274601827
24422953,5.10870538365477
24422955,4.72127873888893
24422957,5.14294868316931
24422959,7.96624772431386
24422961,4.54622315473103
24422963,4.21667600766565
24422965,5.83268946000642
24422967,2.06038843227926
24422969,4.94606751154393
24422971,4.45153005144256
24422973,4.35736544871829
24422975,5.01979994035742
24422977,5.31066028365764
24422979,3.07738375663757
24422981,3.03573131561279
24422983,4.92768515626348
24422985,4.81989807481298
24422987,4.64819634350579
24422989,4.92321469896118
24422991,4.61573141901168
24422993,4.60247804229462
24422995,4.74474249897102
24422997,5.17771442664254
24422999,4.62865392465217
24423001,4.46610082335439
24423003,3.54308009147644
24423005,5.29480403641915
24423007,4.95434379577637
24423009,5.72898960715714
24423011,4.70151785599358
24423013,3.93730425834656
24423015,4.39327943157664
24423017,4.96865100103144
24423019,4.22451257172058
24423021,4.49011179776169
24423023,4.72310339174443
24423025,5.37224556541605
24423027,4.39915418624878
24423029,4.52751922607422
24423031,3.81699681282043
24423033,3.45149517059326
24423035,3.89080595970154
24423037,4.57365655899048
24423039,4.26642560958862
24423041,1.67164850234985
24423043,4.74192825761549
24423045,4.66209220023087
24423047,2.60806560516357
24423049,4.00901576348582
24423051,5.36065478638162
24423053,5.28973244807574
24423055,4.40530599164612
24423057,4.04312493313122
24423059,5.99729395395261
24423061,4.40294035365891
24423063,4.71705653961334
24423065,4.49511521428258
24423067,3.82286977767944
24423069,4.61218753768268
24423071,1.75530663172881
24423073,5.18846607208252
24423075,4.50644552238529
24423077,4.71935754170149
24423079,4.37420303773144
24423081,4.41233691227043
24423083,5.08860771473033
24423085,4.81210623668424
24423087,4.08012243932869
24423089,3.25079917907715
24423091,4.15440637987779
24423093,4.18687881434192
24423095,5.26094581100535
24423097,4.71071237183736
24423099,4.86811300641507
24423101,4.20806828615129
24423103,4.86391586413864
24423105,5.09888462688161
24423107,4.54741918759215
24423109,4.41505141318201
24423111,4.22814169286666
24423113,5.17262330486244
24423115,4.97208232712745
24423117,4.18320738429071
24423119,4.35721832713168
24423121,4.70496585453871
24423123,4.86847442033614
24423125,4.85412744661908
24423127,5.4305648008998
24423129,4.4110945423708
24423131,5.06657808280506
24423133,4.3860288993266
24423135,4.50838807633171
24423137,4.39280338489863
24423139,3.51901809179562
24423141,5.33006413109082
24423143,4.21752400271623
24423145,3.45379090309143
24423147,4.54380703269418
24423149,4.54204191531853
24423151,4.13749228186646
24423153,3.77448829669115
24423155,3.25163538929435
24423157,5.09820197981561
24423159,4.45897597316799
24423161,4.86029413766802
24423163,4.1055400235935
24423165,4.82248009957932
24423167,7.439064001153
24423169,4.63234919479043
24423171,3.93723889889923
24423173,4.61522957114597
24423175,4.60020040303997
24423177,3.56102877427533
24423179,3.33337334720643
24423181,5.13457000400811
24423183,4.95649216258094
24423185,4.14322440823437
24423187,-3.88259611558366
24423189,4.44760131363482
24423191,4.7756513853728
24423193,4.29273293670167
24423195,3.56416415398157
24423197,4.54435090517846
24423199,4.60016547103093
24423201,4.02011331037573
24423203,4.4079270963623
24423205,3.42660387196261
24423207,4.47866497825208
24423209,4.63392252837422
24423211,4.0201325438094
24423213,4.26219580896979
24423215,4.72794310918005
24423217,4.79472854461124
24423219,5.01310113261273
24423221,2.8594663143158
24423223,4.37558558868804
24423225,3.4627947807312
24423227,4.87591957903615
24423229,2.56604075431824
24423231,4.39586335471307
24423233,5.53999893149085
24423235,5.81241793142146
24423237,4.65096945407019
24423239,4.75110539753391
24423241,5.21004432302658
24423243,5.66575481118063
24423245,5.46353862984061
24423247,7.42418273204592
24423249,3.78150415420532
24423251,4.60398405018815
24423253,2.76622319221497
24423255,0.982624471187592
24423257,4.73204343619885
24423259,4.4175473134228
24423261,4.51227692357835
24423263,4.33616170713265
24423265,4.07571601867676
24423267,3.86816069703376
24423269,2.39692902565002
24423271,5.40228346124039
24423273,2.00030660629272
24423275,4.75156366378204
24423277,4.5695001074021
24423279,4.76140987956009
24423281,4.66567785216469
24423283,3.68457865494924
24423285,4.92990613842725
24423287,4.07039358228892
24423289,5.14608827979477
24423291,4.69771687657729
24423293,4.53744005299818
24423295,4.94047966603148
24423297,4.59700782830206
24423299,4.47455856946033
24423301,4.42750118758128
24423303,4.20634770089386
24423305,4.34034204383601
24423307,-6.14266750356873
24423309,0.113869316875935
24423311,-1.04359078407288
24423313,-2.3915867805481
24423315,-2.38197159767151
24423317,-1.36033451557159
24423319,-2.1903235912323
24423321,-1.36991965770721
24423323,5.63737535476685
24423325,4.85401417620868
24423327,4.71091834823344
24423329,5.14972835582856
24423331,3.61775612831116
24423333,4.57106756199658
24423335,4.83680241891251
24423337,3.44096474341919
24423339,5.39627110079291
24423341,4.76054763793945
24423343,4.89503944858838
24423345,2.00383758544922
24423347,5.27994284047773
24423349,3.59604047238857
24423351,4.36286902005807
24423353,4.4941708870748
24423355,3.64644103472416
24423357,5.48402603620333
24423359,4.98287139270589
24423361,4.88398838081652
24423363,4.81713960346628
24423365,4.67384013699681
24423367,4.09512915138705
24423369,4.10011400824848
24423371,4.74387845393752
24423373,4.65555763244629
24423375,2.9875693321228
24423377,-1.77875375747681
24423379,4.8602535290607
24423381,4.70528961394839
24423383,4.31639301204072
24423385,6.47196123104558
24423387,4.03225187905473
24423389,3.28336048126221
24423391,4.2719823832386
24423393,3.89527751621275
24423395,3.99332160047038
24423397,4.23317797524207
24423399,4.2127517272123
24423401,3.95041161210678
24423403,0.54958176612854
24423405,4.72133144077634
24423407,3.6675763130188
24423409,3.96428251266479
24423411,4.35968550884309
24423413,3.38717564653369
24423415,2.7460024356842
24423417,6.93639945983887
24423419,5.09485066470863
24423421,5.59992199938366
24423423,4.48767845047685
24423425,4.90988976946525
24423427,1.79071140289307
24423429,2.49671387672424
24423431,4.55623245239258
24423433,-0.749759608275337
24423435,4.4549579688914
24423437,3.33258867263794
24423439,4.8213229233682
24423441,4.28002691268921
24423443,4.7223191891324
24423445,4.81673596500632
24423447,4.76055022027227
24423449,4.57505155700145
24423451,5.69124505892832
24423453,4.35628752161504
24423455,5.69038186939229
24423457,4.92022667956971
24423459,4.7305363936997
24423461,3.99040058514769
24423463,5.05784231669935
24423465,4.31937726052062
24423467,3.85907313832317
24423469,3.97567928808838
24423471,4.06924368856645
24423473,6.07735776901245
24423475,5.71564694869052
24423477,4.30521257114913
24423479,5.88156831541584
24423481,5.45766850993469
24423483,5.70260618082276
24423485,5.20806127264003
24423487,5.60799781382556
24423489,5.11792365772826
24423491,4.82705900818001
24423493,5.19342754853657
24423495,5.11279698769954
24423497,5.45030530025062
24423499,4.73246049029947
24423501,4.21604211191044
24423503,4.1919940745802
24423505,3.55519140955156
24423507,5.14261160768464
24423509,4.57478919277864
24423511,4.37022795210023
24423513,5.5062344970465
24423515,4.39000599747624
24423517,5.58620979391461
24423519,5.01456176161208
24423521,4.68003838392162
24423523,5.36183045089485
24423525,6.343765293738
24423527,4.54501569227468
24423529,5.06367878108571
24423531,4.78432492371544
24423533,3.23365640640259
24423535,4.71807256799828
24423537,5.02793757305314
24423539,5.15628943353643
24423541,4.08350564519588
24423543,4.03923114890798
24423545,4.85024724126907
24423547,4.69312201344123
24423549,4.93270658045486
24423551,4.55050994855184
24423553,3.98562736524997
24423555,4.32135516379365
24423557,4.32738485040003
24423559,5.11834709310229
24423561,4.5863533117468
24423563,4.28207217756357
24423565,4.01504225629879
24423567,4.27748876297222
24423569,4.06499470870517
24423571,4.29377305387568
24423573,4.39778029542766
24423575,4.76808722592304
24423577,4.26344471962716
24423579,4.14090714277342
24423581,3.89310341695433
24423583,3.74570075622761
24423585,4.11141406128648
24423587,3.88999412619315
24423589,4.22060518099091
24423591,3.16590391553136
24423593,4.47791988768795
24423595,4.78684131836676
24423597,3.94694716614189
24423599,4.33874841489135
24423601,4.42727080908569
24423603,4.30010365791514
24423605,3.92037108979996
24423607,4.23501425974772
24423609,4.96662343615636
24423611,4.02015158524228
24423613,3.93226432174043
24423615,4.73767132733332
24423617,4.66769305767331
24423619,4.09390182410844
24423621,4.83160996439746
24423623,4.67403773005606
24423625,4.27848423632698
24423627,4.48973522549958
24423629,4.82948203019808
24423631,3.73259423304969
24423633,4.62128962254829
24423635,4.710165150423
24423637,3.64322900355384
24423639,3.81578514949676
24423641,6.47719229030455
24423643,4.71659459772344
24423645,4.67756235978739
24423647,4.33379496017103
24423649,4.53779093932639
24423651,4.35014939991568
24423653,4.70188992853166
24423655,4.94004721414966
24423657,4.54213851416287
24423659,4.25047767913035
24423661,4.63296234461694
24423663,4.74639404369416
24423665,4.66366641297051
24423667,4.65910599142362
24423669,4.56248774485403
24423671,4.54440871799976
24423673,4.28139609066693
24423675,4.84086451280025
24423677,4.24394542453096
24423679,4.74442141554428
24423681,3.68794383207051
24423683,4.47619646587081
24423685,3.83811008876348
24423687,4.51653195364956
24423689,4.10942501637824
24423691,4.73669641336664
24423693,4.38645744242655
24423695,3.12224173545837
24423697,4.25146496463877
24423699,4.60227104440902
24423701,4.02108248308168
24423703,4.47367259109406
24423705,5.1448446447448
24423707,4.30512885449295
24423709,4.72938863309871
24423711,4.61916860988266
24423713,4.31246600160029
24423715,4.24402442220068
24423717,4.04703906552
24423719,3.88210543223035
24423721,4.15885650515893
24423723,4.23958610918559
24423725,4.92664919944611
24423727,4.19131235663317
24423729,4.03965366297997
24423731,4.56441772151519
24423733,3.22643192442995
24423735,4.08070703197158
24423737,4.98609926131754
24423739,3.67500545251257
24423741,4.07893342541083
24423743,4.52262763852533
24423745,4.58075884716693
24423747,3.59287421403611
24423749,4.47151945087219
24423751,4.1953230691922
24423753,4.57879855224894
24423755,3.64894076377182
24423757,4.47572510288462
24423759,3.2595581134174
24423761,4.29894854129737
24423763,4.1431283906143
24423765,4.44265596079569
24423767,4.31248019492073
24423769,4.47741317914562
24423771,3.81332283556952
24423773,5.04092118195602
24423775,4.16523166904596
24423777,3.8614665642999
24423779,3.57650629026753
24423781,3.9152519965168
24423783,3.82138793337302
24423785,4.18322054525984
24423787,3.84015130414237
24423789,3.87199664577307
24423791,4.07063091077966
24423793,3.78322726371662
24423795,3.89859459575611
24423797,4.28391374919015
24423799,3.78623147016315
24423801,4.56881859366636
24423803,3.70183731039992
24423805,3.85086946609942
24423807,4.12145614379555
24423809,4.46696023060834
24423811,4.02468947083341
24423813,4.00483942574051
24423815,4.33609453707675
24423817,4.7604083512777
24423819,4.03428757620801
24423821,4.75534061805768
24423823,4.07325634749987
24423825,4.26660706246629
24423827,3.94904454571243
24423829,3.75084688907068
24423831,4.40041464155023
24423833,4.2857817782876
24423835,4.18705306313502
24423837,4.79222810105056
24423839,3.60653642634614
24423841,4.06633219040605
24423843,4.14550062519014
24423845,3.87033929993708
24423847,4.17023559748069
24423849,3.65530837133993
24423851,3.83542364146059
24423853,3.86049831685019
24423855,3.94606324597446
24423857,4.07681612204094
24423859,4.31048443116506
24423861,4.19807920246369
24423863,4.84897096274705
24423865,4.49038910555182
24423867,4.14066927001613
24423869,4.21493932119871
24423871,3.34884178964739
24423873,3.90999188070415
24423875,4.4025731602516
24423877,4.25878525598391
24423879,4.33766406794292
24423881,4.4447045148209
24423883,4.10276909835085
24423885,3.96366369304555
24423887,4.61388548871448
24423889,4.58423571090722
24423891,4.23431097186453
24423893,3.71847749824624
24423895,4.03356605265414
24423897,4.38631841271549
24423899,4.04480979709701
24423901,3.67936681426233
24423903,4.17190530801567
24423905,4.120601989281
24423907,3.95845205163337
24423909,3.98432422117532
24423911,3.3906733961547
24423913,3.43149233075624
24423915,4.2780008902567
24423917,4.15465670672219
24423919,3.83812554080098
24423921,3.977654948747
24423923,3.45780919991423
24423925,5.36353170274819
24423927,3.73987115674867
24423929,3.92165213456233
24423931,3.62525015279257
24423933,4.21278550417253
24423937,3.95506428505577
24423939,4.40578634668949
24423941,4.09842375715288
24423943,3.97482234747182
