"comid","logRT_vertical_hz_s_fill"
23765477,4.12644069126355
23765479,5.00429478425395
23765483,4.31834946440159
23765485,3.84608805116651
23765487,3.86490991192069
23765489,4.55042870114929
23765491,5.63068268381731
23765493,5.26762633527223
23765495,4.3335035081607
23765497,3.86801114479697
23765499,3.96291937630129
23765501,4.98937757190371
23765503,4.1270369645714
23765505,4.27552980230332
23765507,5.4951673391452
23765509,4.10208150927255
23765511,4.50107670786522
23765513,4.23525338391669
23765515,4.11089142748818
23765517,4.00370007829678
23765519,5.23284984685779
23765521,4.05486906588117
23765523,3.9083276948019
23765525,3.97318647558741
23765527,4.90853433878079
23765529,4.13439936150011
23765531,5.17547079224801
23765533,4.1867771275483
23765535,3.93228545620098
23765537,4.54376484981141
23765539,3.90062112073979
23765541,4.45316429861944
23765543,4.52922206587818
23765545,3.99808611020283
23765547,4.24980086137822
23765549,4.12280888774323
23765551,4.37102111625137
23765553,4.79789911940359
23765555,3.89224221216766
23765557,4.0250959122355
23765559,4.25559708349661
23765561,4.56513319984582
23765563,3.78863008712694
23765565,3.95968814503805
23765567,4.02008994833908
23765569,4.94107380106643
23765571,3.98561689478718
23765573,3.9592515701528
23765575,3.84597262236989
23765577,4.15779559584926
23765579,6.8050212225269
23765581,2.13668973787445
23765583,3.52809314337739
23765585,4.61560592150634
23765587,3.80273359273522
23765589,3.9216088561058
23765593,4.16773852724008
23765595,6.19478750228882
23765597,6.55596420166843
23765599,6.49732806421369
23765601,6.51995700267692
23765603,4.09258807100195
23765607,3.75170674851743
23765609,6.32810354232788
23765611,3.44751535456853
23765613,4.34725199311288
23765615,4.49250507354736
23765617,4.41984262055757
23765619,4.66631013184838
23765621,4.47491943851811
23765623,4.4191312789917
23765625,5.25523900985718
23765627,4.47825479507446
23765629,4.61690807342529
23765631,4.57256364822388
23765633,5.54286527633667
23765635,4.43029880627621
23765637,4.62742710113525
23765639,4.54514470806834
23765641,5.88505458831787
23765643,4.61950956789901
23765645,5.62419128417969
23765647,5.77874708175659
23765649,6.46448945999146
23765651,5.81270265579224
23765653,5.98360996618141
23765655,5.04222990357396
23765657,3.39032963001622
23765659,5.75515747070312
23765661,4.02094125747681
23765679,6.09113502502441
23765753,4.8454122543335
23765763,6.1796407699585
23765853,5.77524767451549
23765881,5.13549496481347
23765955,5.99420118331909
23765959,5.26388718685705
23772701,6.93651374247889
23772703,3.87824423295614
23772705,3.71674081612474
23772707,3.91383849971383
23772709,3.94011540784436
23772711,4.81343173980713
23772713,3.53087832020255
23772715,6.93651374247889
23772717,3.65419150168817
23772719,6.93651374247889
23772721,3.80277234011607
23772723,6.93651374247889
23772725,4.53805208206177
23772727,3.650076144234
23772729,3.53074624721624
23772731,3.80569309140312
23772733,3.66049846745565
23772735,3.55254138474402
23772737,3.91711174420191
23772739,3.75184108667938
23772741,3.63291450846685
23772743,3.69214019881272
23772745,3.81898682596449
23772747,3.59357416656428
23772749,3.63602294409849
23772751,6.93651374247889
23772753,3.48745766637432
23772755,3.80122190957055
23772757,3.59095112759709
23772759,3.58178687464442
23772761,3.87045051908782
23772763,3.82122660167923
23772765,3.51289533280243
23772767,6.93651374247889
23772769,3.64833817363302
23772771,3.48249801368376
23772773,3.61073958602693
23772775,3.63057586495455
23772777,6.93651374247889
23772779,3.64416032419541
23772781,3.76248841998304
23772783,3.63122416096002
23772785,3.69538043894486
23772787,3.65993018308171
23772789,3.67807465146681
23772791,3.47003081726224
23772793,3.89101340921434
23772795,3.6784456696322
23772797,3.69031870958486
23772799,3.58632075710659
23772801,3.86445988977287
23772803,3.56987915666589
23772805,3.65538600118667
23772811,3.66171752255343
23772819,3.50761919138858
23772821,3.45019029493208
23772823,4.36191020422427
23772825,3.62148941295865
23772829,3.52130101544915
23772831,2.70020249214097
23772833,3.60220131805608
23772835,3.54858287728494
23772837,4.08843855270542
23772839,3.91632809966001
23772841,3.45449320336061
23772843,3.93857854122769
23772845,3.45376416637417
23772847,4.00795551931935
23772849,3.5303441740128
23772851,6.93651374247889
23772853,3.51408585418833
23772855,3.75077128687644
23772857,3.64514039066936
23772859,3.81734491854442
23772861,3.53957994742272
23772863,3.49179267273716
23772865,3.44702130869879
23772867,5.91133098252854
23772869,6.21786737121426
23772871,3.81947650975364
23772873,3.52434069754352
23772875,3.45493306428772
23772877,3.43341182761849
23772879,3.67788071453352
23772881,3.91119750130968
23772883,3.61401645714744
23772885,3.5102049307195
23772887,2.53609858301951
23772889,3.14896159999419
23772891,4.01862396485139
23772893,3.69726981830007
23772895,3.8140785527538
23772897,3.35328685077262
23772899,3.52473219480298
23772901,4.0167088596337
23772903,3.58883346539233
23772905,3.42615994187642
23772907,6.93651374247889
23772909,3.48183758561068
23772911,3.39072844202141
23772913,3.39916312155744
23772915,6.93651374247889
23772917,6.93651374247889
23772919,6.93651374247889
23772921,4.65984442999424
23772923,2.61832836418365
23772925,3.91290627404791
23772927,3.75431025837815
23772929,3.98505616188049
23772931,3.68838622740476
23772933,3.42144306000773
23772935,4.81543684005737
23772937,6.3935194898828
23772939,4.10878592640694
23772941,2.94934741613758
23772943,3.51666548976593
23772945,3.40102234371817
23772947,3.83503103256226
23772949,3.52175553342566
23772951,6.85863865041051
23772953,3.60419474366366
23772955,3.36215604239252
23772957,3.21175991492921
23772959,3.26912756075564
23772961,3.49228237727024
23772963,3.05214725617591
23772965,3.74910007635756
23772967,2.91531168685146
23772969,3.33945585175252
23772971,3.31033105790836
23772973,3.58096009061719
23772975,3.01060019255586
23772977,2.9752222271427
23772979,4.02416325792643
23772981,3.70883352861077
23772983,3.87758936887471
23772985,3.95888543128967
23772987,4.4485878944397
23772989,4.64793300628662
23772991,3.40223217201917
23772993,3.45633343280806
23772995,3.64070452925278
23772997,3.39237521681126
23772999,3.37888416734467
23773001,3.45772536833684
23773003,3.36542004942878
23773005,3.2239325787668
23773007,3.91640457461502
23773009,3.2563385835336
23773011,6.93651374247889
23773013,4.44959402084351
23773015,4.63739728927612
23773017,5.0874411999093
23773019,4.99912691116333
23773021,4.45329809188843
23773023,4.13495206832886
23773025,4.26814222335815
23773027,5.97942202906183
23773029,3.49828332133169
23773031,3.24790984976158
23773033,3.05338948832461
23773035,2.84075619882004
23773037,4.17554140090942
23773039,4.93297553978287
23773041,2.76640389229528
23773043,3.4785921593727
23773045,4.0000831231198
23773047,3.88576456223918
23773049,3.06722497237954
23773051,2.88650597901886
23773053,6.93651374247889
23773055,3.31893937309363
23773057,6.93651374247889
23773059,2.75738378364192
23773061,3.92333841323853
23773063,3.95149374008179
23773065,3.43631584852285
23773067,2.71985843961205
23773069,3.44005903494686
23773071,3.82181769131476
23773073,3.60900004988418
23773075,3.26219432661386
23773077,3.93425473170643
23773079,3.72312450408936
23773081,3.44851961203979
23773083,3.25680728013645
23773085,3.05533222053961
23773087,3.09753035807631
23773089,3.09358533569954
23773091,3.27221406547226
23773093,2.59740577200586
23773095,4.58751821517944
23773097,3.11957848855695
23773099,3.39418932026919
23773101,3.48221206338345
23773103,3.68543187581838
23773105,3.6029718903534
23773107,4.07045707672923
23773109,3.61752302119552
23773111,3.03347726378509
23773113,3.70922919437455
23773115,3.23208872186282
23773117,3.87819459155419
23773119,3.37680199463447
23773121,4.20496170386204
23773123,3.59314335603521
23773125,3.87514585502035
23773127,4.63072732449447
23773129,3.7118323628091
23773131,3.82421344085867
23773133,3.64404873835792
23773135,4.4231807610117
23773137,4.42369434987393
23773139,5.51004076004028
23773143,2.69358140335839
23773145,3.83839124916433
23773147,4.64234399795532
23773149,4.31121719112134
23773151,3.69095858860002
23773153,3.4770766144704
23773155,3.71015027783143
23773157,3.53657456487139
23773159,3.13659387870969
23773161,3.13069034484532
23773163,3.45976515906474
23773165,3.3757568478347
23773167,3.50116283609236
23773169,2.94715326787237
23773171,3.64412078032615
23773173,3.76806146308905
23773175,4.00872111120412
23773177,4.56135744638766
23773179,3.91498758842899
23773181,3.50886977977737
23773183,3.50297051232111
23773185,4.2681870500949
23773187,3.40730566042343
23773189,2.84246561343321
23773191,3.33363693071302
23773193,3.09831260532779
23773195,2.96159100609957
23773197,3.59101206774547
23773199,2.97029327386862
23773201,3.42612720074788
23773203,2.71390339454495
23773205,3.92491666188695
23773207,5.00084590911865
23773209,3.26147788226954
23773211,3.44378014472832
23773215,6.06520849699703
23773217,3.66041406630571
23773219,3.35878662690786
23773221,3.12298210574397
23773223,2.92137864479555
23773225,3.15501641070162
23773227,3.13187487092596
23773229,3.14568980672998
23773231,3.08307450033639
23773233,3.09487367718033
23773235,2.91397213383251
23773237,3.49914079124863
23773239,3.05855888338019
23773241,3.75680067082436
23773243,2.8959444218067
23773245,3.57203594649078
23773247,3.05736997669013
23773249,2.69461432889519
23773251,6.93651374247889
23773253,3.57894315061841
23773255,3.54691217479981
23773257,3.69343933037563
23773259,3.31294814006836
23773261,3.58286012658564
23773263,3.39884951601909
23773265,2.38429822845403
23773267,2.44074726684351
23773269,3.47342540180625
23773271,3.99565186874792
23773273,3.70985466713318
23773275,3.22648857469696
23773277,3.87600255012512
23773279,3.90223681651963
23773281,3.96191051619195
23773283,3.93434998880624
23773285,3.01273670606332
23773287,2.74433554996533
23773289,3.55122079267024
23773291,3.61251929160131
23773293,2.95665364690099
23773295,3.68175427902885
23773297,3.14809212109235
23773299,4.01085624121312
23773301,3.36519581189504
23773303,3.44336944431318
23773305,3.73925994384184
23773307,4.13313341327544
23773309,3.80506358610228
23773311,3.14633461031816
23773313,3.34992687913704
23773315,3.37291477312183
23773317,3.23466544447344
23773319,3.19752852932685
23773321,3.31285954006458
23773323,4.23640275751051
23773327,4.07159387219493
23773329,3.84296752112024
23773331,3.43070999375679
23773333,3.10510448016445
23773335,3.72925876243344
23773337,3.0541579716219
23773339,2.93503567680202
23773341,2.68751078133034
23773343,4.90271949768066
23773345,4.07850242542291
23773347,3.21838223945874
23773349,3.26724841331634
23773351,3.22046611819435
23773353,3.21896921362976
23773355,3.07021370232385
23773357,2.9823834634659
23773359,3.34437693339461
23773361,3.02931882607754
23773363,4.72767847293084
23773365,3.14337203767724
23773367,3.99848506492569
23773369,3.25065164290399
23773371,3.55112545651058
23773373,4.31072568893433
23773375,3.09944185332657
23773377,3.29380756943543
23773379,2.71735831879118
23773381,2.87113149742853
23773383,3.11967758781201
23773385,4.45151132848865
23773387,3.66588327878605
23773389,2.66301440268851
23773391,3.63058408537989
23773393,3.32944235978615
23773395,3.59606268223173
23773397,3.52480805508831
23773399,3.64960084946442
23773401,3.33843712057067
23773403,3.13204371073113
23773405,3.37926436519075
23773407,2.75883711540162
23773409,2.7616065715059
23773411,3.79897733886218
23773413,3.46161507310633
23773415,3.74662181248874
23773417,3.49574397187188
23773419,3.87264347824942
23773421,3.69688803222733
23773423,3.90217480403762
23773425,4.50135039686464
23773427,2.63463295590884
23773429,3.31028549346791
23773431,3.86612442757447
23773433,3.46508573155168
23773435,3.90497444868698
23773437,2.97687781322219
23773439,2.96512363565426
23773441,3.16920390135776
23773443,3.79900039851809
23773445,3.73555537205064
23773447,3.37990247318935
23773449,2.73632522736235
23773451,2.87836862412608
23773453,3.71675643884317
23773455,2.90306376376417
23773457,3.5163010584667
23773459,3.64830551664605
23773461,3.44880561244129
23773463,4.07539946819332
23773465,4.00573499434261
23773467,3.0629061641836
23773469,3.8676774814991
23773471,3.49347987882219
23773473,3.63752994400419
23773475,4.01594953571451
23773477,3.77805949081014
23773479,3.8976421311701
23773481,4.03226531801966
23773483,4.15821008436109
23773485,4.63106354457979
23773487,4.35864755126956
23773489,4.33126234563462
23773491,4.61983877036176
23773493,4.11863667743109
23773495,3.38911545065117
23773497,6.47957735369619
23773499,3.76047338132833
23773501,3.24047072743813
23773503,3.07829865286421
23773505,4.02058014634038
23773507,3.63363061594907
23773509,3.202202686508
23773511,6.93651374247889
23773513,4.80716971488515
23773515,4.80276572908274
23773517,3.58819565812779
23773519,4.8707697095647
23773521,3.96401006708314
23773523,3.30306864922039
23773525,4.22894936064174
23773527,4.08098241330644
23773529,3.84467583482008
23773531,3.55400698908907
23773533,3.77528472918317
23773535,3.95016140537684
23773537,4.03102446001483
23773539,3.07590587174442
